incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,University of Virginia Public Engines Shapes - srfu-ji83
829424455,2016-00000608,5/21/16 12:30,SIMPLE ASSAULT,SIMPLE ASSAULT,,1 Block SOUTH LAWN,,CHARLOTTESVILLE,VA,22903,,38.030846,-78.504662,12/20/17 18:23,12/20/17 22:16,POINT (-78.504662 38.030846),12,Saturday,Assault,
829425600,2016-00000612,5/22/16 6:22,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1800 Block STADIUM RD,,CHARLOTTESVILLE,VA,22903,,38.030822,-78.513229,12/20/17 18:23,12/20/17 22:16,POINT (-78.513229 38.030822),6,Sunday,Property Crime,361237
829424937,2016-00000613,5/22/16 15:15,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0355372,-78.5052317,12/20/17 18:23,12/20/17 22:16,POINT (-78.5052317 38.0355372),15,Sunday,Theft,361237
829424762,2016-00000616,5/23/16 14:30,THEFT FROM BUILDING,THEFT FROM BUILDING,,200 Block SPRIGG LN,,CHARLOTTESVILLE,VA,22903,,38.0387255,-78.5079653,12/20/17 18:23,12/20/17 22:16,POINT (-78.50796530000001 38.0387255),14,Monday,Theft,
829425599,2016-00000618,5/23/16 22:35,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),22,Monday,Property Crime,
829424763,2016-00000620,5/24/16 3:45,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),3,Tuesday,Theft,
829424760,2016-00000624,5/24/16 13:30,THEFT FROM BUILDING,THEFT FROM BUILDING,,1 Block MONROE HILL RD,,CHARLOTTESVILLE,VA,22903,,38.0344543,-78.5065064,12/20/17 18:23,12/20/17 22:16,POINT (-78.50650639999999 38.0344543),13,Tuesday,Theft,361237
829424820,2016-00000625,5/24/16 17:31,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),17,Tuesday,Theft from Vehicle,
829425598,2016-00000626,5/24/16 21:10,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),21,Tuesday,Property Crime,
829425282,2016-00000627,5/24/16 22:13,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,600 Block MASSIE RD,,CHARLOTTESVILLE,VA,22903,,38.0540791,-78.5077239,12/20/17 18:23,12/20/17 22:16,POINT (-78.5077239 38.0540791),22,Tuesday,Disorder,
829424940,2016-00000629,5/26/16 12:15,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),12,Thursday,Theft,
829424939,2016-00000630,5/26/16 13:45,LARCENY:OTHER,LARCENY:OTHER,,400 Block COPELEY RD,,CHARLOTTESVILLE,VA,22903,,38.0479359,-78.5085497,12/20/17 18:23,12/20/17 22:16,POINT (-78.5085497 38.0479359),13,Thursday,Theft,361237
829424761,2016-00000634,5/27/16 20:33,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),20,Friday,Theft,361237
829425237,2016-00000638,5/28/16 22:24,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block 14TH ST NW,,CHARLOTTESVILLE,VA,22903,,38.0343989,-78.4990266,12/20/17 18:23,12/20/17 22:16,POINT (-78.4990266 38.0343989),22,Saturday,Drugs,
829424764,2016-00000643,5/31/16 10:01,THEFT FROM BUILDING,THEFT FROM BUILDING,,1 Block MONROE HILL,,CHARLOTTESVILLE,VA,22903,,38.0344543,-78.5065064,12/20/17 18:23,12/20/17 22:16,POINT (-78.50650639999999 38.0344543),10,Tuesday,Theft,361237
829424938,2016-00000650,6/1/16 16:07,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),16,Wednesday,Theft,
829424457,2016-00000657,6/4/16 8:04,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),8,Saturday,Assault,
829425281,2016-00000659,6/5/16 21:30,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),21,Sunday,Disorder,
829424458,2016-00000664,6/7/16 5:30,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),5,Tuesday,Assault,
829424459,2016-00000669,6/8/16 3:30,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),3,Wednesday,Assault,
829425597,2016-00000683,6/11/16 9:50,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1 Block MCCORMICK ROAD,,CHARLOTTESVILLE,VA,22903,,38.0366348,-78.5045548,12/20/17 18:23,12/20/17 22:16,POINT (-78.5045548 38.0366348),9,Saturday,Property Crime,361237
829424765,2016-00000685,6/12/16 17:30,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),17,Sunday,Theft,
829424936,2016-00000686,6/13/16 12:51,LARCENY:OTHER,LARCENY:OTHER,,400 Block FLOYD DR,,CHARLOTTESVILLE,VA,22903,,38.0288518,-78.5175597,12/20/17 18:23,12/20/17 22:16,POINT (-78.51755969999999 38.0288518),12,Monday,Theft,361237
829424766,2016-00000687,6/13/16 18:18,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),18,Monday,Theft,
829424746,2016-00000694,6/16/16 13:45,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),13,Thursday,Theft,361237
829424930,2016-00000696,6/17/16 12:44,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),12,Friday,Theft,
829424747,2016-00000700,6/18/16 16:22,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),16,Saturday,Theft,
829425050,2016-00000701,6/19/16 5:22,STOLEN PROPERTY OFFENSES,STOLEN PROPERTY OFFENSES,,200 Block CHANCELLOR STREET,,CHARLOTTESVILLE,VA,22903,,38.0387504,-78.5009291,12/20/17 18:23,12/20/17 22:16,POINT (-78.5009291 38.0387504),5,Sunday,Theft,
829424452,2016-00000704,6/20/16 21:28,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),21,Monday,Assault,
829424451,2016-00011057,6/22/16 11:11,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),11,Wednesday,Assault,
829424929,2016-00011077,6/22/16 20:01,LARCENY:OTHER,LARCENY:OTHER,,1 Block SOUTH LAWN,,CHARLOTTESVILLE,VA,22903,,38.030846,-78.504662,12/20/17 18:23,12/20/17 22:16,POINT (-78.504662 38.030846),20,Wednesday,Theft,
829425613,2016-00011093,6/23/16 0:25,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,100 Block MCCORMICK ROAD,,CHARLOTTESVILLE,VA,22903,,38.0366948,-78.505187,12/20/17 18:23,12/20/17 22:16,POINT (-78.50518699999999 38.0366948),0,Thursday,Property Crime,361237
829424622,2016-00011123,6/23/16 17:00,BURGLARY/B&E,BURGLARY/B&E,,600 Block NASH DR,,CHARLOTTESVILLE,VA,22901,,38.0524116,-78.5111224,12/20/17 18:23,12/20/17 22:16,POINT (-78.51112239999999 38.0524116),17,Thursday,Breaking & Entering,361237
829424928,2016-00011237,6/25/16 18:10,LARCENY:OTHER,LARCENY:OTHER,,300 Block GOOCH DILLARD,,CHARLOTTESVILLE,VA,22903,,38.029118,-78.518136,12/20/17 18:23,12/20/17 22:16,POINT (-78.518136 38.029118),18,Saturday,Theft,361237
829425014,2016-00011463,6/29/16 18:51,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,,200 Block JEANNETTE LANCASTER WAY,,CHARLOTTESVILLE,VA,22903,,38.0307661,-78.5016847,12/20/17 18:23,12/20/17 22:16,POINT (-78.5016847 38.0307661),18,Wednesday,Theft of Vehicle,
829424823,2016-00011470,6/29/16 22:24,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),22,Wednesday,Theft from Vehicle,
829425612,2016-00011495,6/30/16 3:37,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1800 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,22903,,38.034081,-78.504633,12/20/17 18:23,12/20/17 22:16,POINT (-78.504633 38.034081),3,Thursday,Property Crime,361237
829425615,2016-00011568,7/1/16 7:10,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1800 Block UNIVERSITY AVENUE,,CHARLOTTESVILLE,VA,22903,,38.034081,-78.504633,12/20/17 18:23,12/20/17 22:16,POINT (-78.504633 38.034081),7,Friday,Property Crime,361237
829424450,2016-00011599,7/1/16 13:20,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0318629,-78.4985288,12/20/17 18:23,12/20/17 22:16,POINT (-78.4985288 38.0318629),13,Friday,Assault,
829424449,2016-00011727,7/3/16 16:13,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),16,Sunday,Assault,
829425232,2016-00011742,7/3/16 23:15,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,500 Block MCCORMICK ROAD,,CHARLOTTESVILLE,VA,22904,,38.0350169,-78.5168332,12/20/17 18:23,12/20/17 22:16,POINT (-78.5168332 38.0350169),23,Sunday,Drugs,361237
829425280,2016-00011797,7/5/16 3:06,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),3,Tuesday,Disorder,
829425231,2016-00011872,7/6/16 0:01,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1500 Block UNIVERSITY AVENUE,,CHARLOTTESVILLE,VA,22903,,38.0352166,-78.5005973,12/20/17 18:23,12/20/17 22:16,POINT (-78.50059730000001 38.03521660000001),0,Wednesday,Drugs,
829424931,2016-00011955,7/7/16 7:40,LARCENY:OTHER,LARCENY:OTHER,,1300 Block JEFFERSON PARK AVE,,CHARLOTTESVILLE,VA,22903,,38.0319792,-78.5007406,12/20/17 18:23,12/20/17 22:16,POINT (-78.5007406 38.03197919999999),7,Thursday,Theft,
829425614,2016-00012080,7/9/16 5:46,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1800 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,22903,,38.034081,-78.504633,12/20/17 18:23,12/20/17 22:16,POINT (-78.504633 38.034081),5,Saturday,Property Crime,361237
829425610,2016-00012127,7/10/16 5:00,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1800 Block STADIUM ROAD,,CHARLOTTESVILLE,VA,22903,,38.030822,-78.513229,12/20/17 18:23,12/20/17 22:16,POINT (-78.513229 38.030822),5,Sunday,Property Crime,361237
829424748,2016-00012144,7/10/16 10:38,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),10,Sunday,Theft,
829425279,2016-00012155,7/10/16 18:00,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),18,Sunday,Disorder,
829424750,2016-00012229,7/11/16 22:16,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD ROAD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),22,Monday,Theft,361237
829425609,2016-00012252,7/12/16 4:50,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1800 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,22903,,38.034081,-78.504633,12/20/17 18:23,12/20/17 22:16,POINT (-78.504633 38.034081),4,Tuesday,Property Crime,361237
829424751,2016-00012286,7/12/16 14:30,THEFT FROM BUILDING,THEFT FROM BUILDING,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22904,,38.0348323,-78.5150632,12/20/17 18:23,12/20/17 22:16,POINT (-78.5150632 38.0348323),14,Tuesday,Theft,361237
829424822,2016-00012377,7/13/16 20:30,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),20,Wednesday,Theft from Vehicle,
829424453,2016-00012399,7/14/16 6:11,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),6,Thursday,Assault,
829424749,2016-00012432,7/14/16 18:58,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22903,,38.0324114,-78.4990351,12/20/17 18:23,12/20/17 22:16,POINT (-78.4990351 38.0324114),18,Thursday,Theft,
829425611,2016-00012539,7/16/16 5:15,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1300 Block WEST MAIN STREET,,CHARLOTTESVILLE,VA,22903,,38.0333003,-78.4979216,12/20/17 18:23,12/20/17 22:16,POINT (-78.4979216 38.0333003),5,Saturday,Property Crime,
829425049,2016-00012632,7/18/16 3:45,STOLEN PROPERTY OFFENSES,STOLEN PROPERTY OFFENSES,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),3,Monday,Theft,
829424932,2016-00012812,7/20/16 16:24,LARCENY:OTHER,LARCENY:OTHER,,1300 Block JPA,,CHARLOTTESVILLE,VA,22903,,38.0319792,-78.5007406,12/20/17 18:23,12/20/17 22:16,POINT (-78.5007406 38.03197919999999),16,Wednesday,Theft,
829424752,2016-00012940,7/22/16 19:00,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),19,Friday,Theft,361237
829424754,2016-00013098,7/25/16 17:45,THEFT FROM BUILDING,THEFT FROM BUILDING,,500 Block FLOYD DR,,CHARLOTTESVILLE,VA,22903,,38.0294173,-78.5177417,12/20/17 18:23,12/20/17 22:16,POINT (-78.5177417 38.0294173),17,Monday,Theft,361237
829424753,2016-00013254,7/27/16 16:55,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),16,Wednesday,Theft,361237
829425250,2016-00013389,7/29/16 16:09,PORNOGRAPHY/OBSCENE MATERIAL,PORNOGRAPHY/OBSCENE MATERIAL,,100 Block CABELL DR,,CHARLOTTESVILLE,VA,22903,,38.0323973,-78.5081915,12/20/17 18:23,12/20/17 22:16,POINT (-78.5081915 38.0323973),16,Friday,Other Sexual Offense,361237
829424922,2016-00013488,7/30/16 21:25,LARCENY:OTHER,LARCENY:OTHER,,100 Block UNIVERSITY GARDENS,,CHARLOTTESVILLE,VA,22903,,38.044839,-78.5037601,12/20/17 18:23,12/20/17 22:16,POINT (-78.5037601 38.044839),21,Saturday,Theft,
829425636,2016-00013504,7/31/16 3:28,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,600 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0332457,-78.5213235,12/20/17 18:23,12/20/17 22:16,POINT (-78.5213235 38.03324569999999),3,Sunday,Property Crime,361237
829425635,2016-00013516,7/31/16 4:18,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),4,Sunday,Property Crime,
829425608,2016-00013599,8/1/16 19:28,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,100 Block HOSPITAL DR,,CHARLOTTESVILLE,VA,22903,,38.0333926,-78.501313,12/20/17 18:23,12/20/17 22:16,POINT (-78.50131300000001 38.0333926),19,Monday,Property Crime,361237
829425208,2016-00013665,8/2/16 20:45,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,400 Block TREEHOUSE DRIVE,,CHARLOTTESVILLE,VA,22903,,38.0334465,-78.5149304,12/20/17 18:23,12/20/17 22:16,POINT (-78.5149304 38.0334465),20,Tuesday,Drugs,361237
829424665,2016-00013792,8/4/16 12:52,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),12,Thursday,Theft,
829424919,2016-00013903,8/5/16 18:35,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),18,Friday,Theft,
829424808,2016-00013925,8/6/16 2:30,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),2,Saturday,Theft from Vehicle,
829424920,2016-00013971,8/6/16 23:00,LARCENY:OTHER,LARCENY:OTHER,,200 Block HEREFORD DR,,CHARLOTTESVILLE,VA,22903,,38.0307059,-78.5189581,12/20/17 18:23,12/20/17 22:16,POINT (-78.51895809999999 38.0307059),23,Saturday,Theft,361237
829425207,2016-00014115,8/9/16 5:28,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block CHANCELLOR,,CHARLOTTESVILLE,VA,22903,,38.0359935,-78.5014644,12/20/17 18:23,12/20/17 22:16,POINT (-78.5014644 38.0359935),5,Tuesday,Drugs,
829424664,2016-00014284,8/11/16 14:08,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),14,Thursday,Theft,
829424524,2016-00014363,8/12/16 16:45,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),16,Friday,Assault,
829424663,2016-00014418,8/13/16 7:45,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),7,Saturday,Theft,
829425257,2016-00014470,8/14/16 4:24,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),4,Sunday,Disorder,
829424916,2016-00014624,8/16/16 11:10,LARCENY:OTHER,LARCENY:OTHER,,400 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22904,,38.0342824,-78.5119183,12/20/17 18:23,12/20/17 22:16,POINT (-78.51191829999999 38.0342824),11,Tuesday,Theft,361237
829424917,2016-00014638,8/16/16 19:39,LARCENY:OTHER,LARCENY:OTHER,,1200 Block JEFFERSON PARK AVENUE,,CHARLOTTESVILLE,VA,22903,,38.0326293,-78.4982123,12/20/17 18:23,12/20/17 22:16,POINT (-78.49821229999999 38.0326293),19,Tuesday,Theft,
829424523,2016-00013735,8/3/16 20:14,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),20,Wednesday,Assault,
829425258,2016-00014805,8/19/16 4:00,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1500 Block UNIVERSITY AVENUE,,CHARLOTTESVILLE,VA,22903,,38.0352166,-78.5005973,12/20/17 18:23,12/20/17 22:16,POINT (-78.50059730000001 38.03521660000001),4,Friday,Disorder,
829424794,2016-00014829,8/19/16 11:21,THEFT FROM COIN-OPERATING MACHINE,THEFT FROM COIN-OPERATING MACHINE,,1300 Block LANE RD,,CHARLOTTESVILLE,VA,22903,,38.0309429,-78.4998897,12/20/17 18:23,12/20/17 22:16,POINT (-78.4998897 38.0309429),11,Friday,Theft,
829424526,2016-00014839,8/19/16 18:12,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block W MAIN ST,,CHARLOTTESVILLE,VA,22903,,38.0327705,-78.4973759,12/20/17 18:23,12/20/17 22:16,POINT (-78.4973759 38.0327705),18,Friday,Assault,
829424918,2016-00014970,8/21/16 4:16,LARCENY:OTHER,LARCENY:OTHER,,1 Block HANCOCK DRIVE,,CHARLOTTESVILLE,VA,22903,,38.036174,-78.5120754,12/20/17 18:23,12/20/17 22:16,POINT (-78.5120754 38.036174),4,Sunday,Theft,361237
829424795,2016-00015055,8/22/16 13:27,THEFT FROM COIN-OPERATING MACHINE,THEFT FROM COIN-OPERATING MACHINE,,400 Block LANE ROAD,,CHARLOTTESVILLE,VA,22903,,38.030514,-78.49899,12/20/17 18:23,12/20/17 22:16,POINT (-78.49898999999999 38.030514),13,Monday,Theft,
829424915,2016-00015113,8/23/16 16:05,LARCENY:OTHER,LARCENY:OTHER,,400 Block LAMBETH COMMONS,,CHARLOTTESVILLE,VA,22903,,38.0420952,-78.5052113,12/20/17 18:23,12/20/17 22:16,POINT (-78.5052113 38.0420952),16,Tuesday,Theft,361237
829424442,2016-00015118,8/23/16 23:30,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),23,Tuesday,Assault,
829424659,2016-00015257,8/25/16 15:58,THEFT FROM BUILDING,THEFT FROM BUILDING,,1000 Block N. EMMET STREET,,CHARLOTTESVILLE,VA,22903,,38.050244,-78.500885,12/20/17 18:23,12/20/17 22:16,POINT (-78.500885 38.050244),15,Thursday,Theft,
829424807,2016-00015433,8/27/16 18:56,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),18,Saturday,Theft from Vehicle,
829425638,2016-00015432,8/27/16 20:14,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,200 Block HEREFORD DRIVE,,CHARLOTTESVILLE,VA,22903,,38.0289641,-78.5194913,12/20/17 18:23,12/20/17 22:16,POINT (-78.5194913 38.0289641),20,Saturday,Property Crime,
829424660,2016-00015584,8/29/16 20:45,THEFT FROM BUILDING,THEFT FROM BUILDING,,1600 Block JPA,,CHARLOTTESVILLE,VA,22903,,38.0325317,-78.5050183,12/20/17 18:23,12/20/17 22:16,POINT (-78.5050183 38.0325317),20,Monday,Theft,361237
829424655,2016-00015628,8/30/16 14:02,BURGLARY/B&E,BURGLARY/B&E,,200 Block HEREFORD DRIVE,,CHARLOTTESVILLE,VA,22903,,38.0289641,-78.5194913,12/20/17 18:23,12/20/17 22:16,POINT (-78.5194913 38.0289641),14,Tuesday,Breaking & Entering,
829424662,2016-00015638,8/30/16 20:00,THEFT FROM BUILDING,THEFT FROM BUILDING,,200 Block EMMET STREET,,CHARLOTTESVILLE,VA,22903,,38.0374763,-78.5071495,12/20/17 18:23,12/20/17 22:16,POINT (-78.5071495 38.0374763),20,Tuesday,Theft,361237
829424914,2016-00015696,8/31/16 16:45,LARCENY:OTHER,LARCENY:OTHER,,1 Block AMPHITHEATRE WAY,,CHARLOTTESVILLE,VA,22903,,38.0343335,-78.5058376,12/20/17 18:23,12/20/17 22:16,POINT (-78.50583759999999 38.0343335),16,Wednesday,Theft,361237
